date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:33:48	117936/117936	---M--	200	added ('OK')	font/woff2	etag:%22602c0899-1ccb0%22	https://html.crumina.net/puzzler/fonts/webfonts/fa-light-300.woff2	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/fonts/webfonts/fa-light-300.woff2	(from https://html.crumina.net/puzzler/css/font-awesome.css)
11:33:48	154924/154924	---M--	200	added ('OK')	font/woff	etag:%22602c0899-25d2c%22	https://html.crumina.net/puzzler/fonts/webfonts/fa-light-300.woff	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/fonts/webfonts/fa-light-300.woff	(from https://html.crumina.net/puzzler/css/font-awesome.css)
11:33:49	336824/336824	---M--	200	added ('OK')	application/octet-stream	etag:%22602c0892-523b8%22	https://html.crumina.net/puzzler/fonts/webfonts/fa-light-300.ttf	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/fonts/webfonts/fa-light-300.ttf	(from https://html.crumina.net/puzzler/css/font-awesome.css)
11:33:49	310188/310188	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22602c0899-4bbac%22	https://html.crumina.net/puzzler/fonts/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/fonts/webfonts/fa-regular-400.eot	(from https://html.crumina.net/puzzler/css/font-awesome.css)
11:33:49	1320689/1320689	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22602c0892-1426f1%22	https://html.crumina.net/puzzler/fonts/webfonts/fa-light-300.svg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/fonts/webfonts/fa-light-300.svg	(from https://html.crumina.net/puzzler/css/font-awesome.css)
11:33:50	310188/310188	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22602c0899-4bbac%22	https://html.crumina.net/puzzler/fonts/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/fonts/webfonts/fa-regular-400d41d.eot	(from https://html.crumina.net/puzzler/css/font-awesome.css)
11:33:50	110020/110020	---M--	200	added ('OK')	font/woff2	etag:%22602c0899-1adc4%22	https://html.crumina.net/puzzler/fonts/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/fonts/webfonts/fa-regular-400.woff2	(from https://html.crumina.net/puzzler/css/font-awesome.css)
11:33:50	144536/144536	---M--	200	added ('OK')	font/woff	etag:%22602c0899-23498%22	https://html.crumina.net/puzzler/fonts/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/fonts/webfonts/fa-regular-400.woff	(from https://html.crumina.net/puzzler/css/font-awesome.css)
11:33:51	309964/309964	---M--	200	added ('OK')	application/octet-stream	etag:%22602c0892-4bacc%22	https://html.crumina.net/puzzler/fonts/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/fonts/webfonts/fa-regular-400.ttf	(from https://html.crumina.net/puzzler/css/font-awesome.css)
11:33:51	1200098/1200098	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22602c0892-124fe2%22	https://html.crumina.net/puzzler/fonts/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/fonts/webfonts/fa-regular-400.svg	(from https://html.crumina.net/puzzler/css/font-awesome.css)
11:33:51	266136/266136	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22602c0899-40f98%22	https://html.crumina.net/puzzler/fonts/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/fonts/webfonts/fa-solid-900.eot	(from https://html.crumina.net/puzzler/css/font-awesome.css)
11:33:52	266136/266136	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22602c0899-40f98%22	https://html.crumina.net/puzzler/fonts/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/fonts/webfonts/fa-solid-900d41d.eot	(from https://html.crumina.net/puzzler/css/font-awesome.css)
11:33:52	91792/91792	---M--	200	added ('OK')	font/woff2	etag:%22602c0899-16690%22	https://html.crumina.net/puzzler/fonts/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/fonts/webfonts/fa-solid-900.woff2	(from https://html.crumina.net/puzzler/css/font-awesome.css)
11:33:52	120964/120964	---M--	200	added ('OK')	font/woff	etag:%22602c0899-1d884%22	https://html.crumina.net/puzzler/fonts/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/fonts/webfonts/fa-solid-900.woff	(from https://html.crumina.net/puzzler/css/font-awesome.css)
11:33:53	265920/265920	---M--	200	added ('OK')	application/octet-stream	etag:%22602c0892-40ec0%22	https://html.crumina.net/puzzler/fonts/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/fonts/webfonts/fa-solid-900.ttf	(from https://html.crumina.net/puzzler/css/font-awesome.css)
11:33:53	999535/999535	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22602c0892-f406f%22	https://html.crumina.net/puzzler/fonts/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/fonts/webfonts/fa-solid-900.svg	(from https://html.crumina.net/puzzler/css/font-awesome.css)
11:33:53	696/696	---M--	200	added ('OK')	image/png	etag:%22602c0892-2b8%22	https://html.crumina.net/puzzler/img/leaflet-img/layers.png	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/leaflet-img/layers.png	(from https://html.crumina.net/puzzler/css/main.css)
11:33:53	1259/1259	---M--	200	added ('OK')	image/png	etag:%22602c0892-4eb%22	https://html.crumina.net/puzzler/img/leaflet-img/layers-2x.png	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/leaflet-img/layers-2x.png	(from https://html.crumina.net/puzzler/css/main.css)
11:33:53	1466/1466	---M--	200	added ('OK')	image/png	etag:%22602c0892-5ba%22	https://html.crumina.net/puzzler/img/leaflet-img/marker-icon.png	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/leaflet-img/marker-icon.png	(from https://html.crumina.net/puzzler/css/main.css)
11:33:54	142768/142768	---M--	200	added ('OK')	application/octet-stream	etag:%22602c0892-22db0%22	https://html.crumina.net/puzzler/fonts/IBMPlexSans-Bold.ttf	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/fonts/IBMPlexSans-Bold.ttf	(from https://html.crumina.net/puzzler/css/main.css)
11:33:54	150856/150856	---M--	200	added ('OK')	application/octet-stream	etag:%22602c0892-24d48%22	https://html.crumina.net/puzzler/fonts/IBMPlexSans-BoldItalic.ttf	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/fonts/IBMPlexSans-BoldItalic.ttf	(from https://html.crumina.net/puzzler/css/main.css)
11:33:54	153052/153052	---M--	200	added ('OK')	application/octet-stream	etag:%22602c0892-255dc%22	https://html.crumina.net/puzzler/fonts/IBMPlexSans-ExtraLightItalic.ttf	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/fonts/IBMPlexSans-ExtraLightItalic.ttf	(from https://html.crumina.net/puzzler/css/main.css)
11:33:54	151104/151104	---M--	200	added ('OK')	application/octet-stream	etag:%22602c0892-24e40%22	https://html.crumina.net/puzzler/fonts/IBMPlexSans-Italic.ttf	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/fonts/IBMPlexSans-Italic.ttf	(from https://html.crumina.net/puzzler/css/main.css)
11:33:55	144156/144156	---M--	200	added ('OK')	application/octet-stream	etag:%22602c0892-2331c%22	https://html.crumina.net/puzzler/fonts/IBMPlexSans-Light.ttf	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/fonts/IBMPlexSans-Light.ttf	(from https://html.crumina.net/puzzler/css/main.css)
11:33:55	151984/151984	---M--	200	added ('OK')	application/octet-stream	etag:%22602c0892-251b0%22	https://html.crumina.net/puzzler/fonts/IBMPlexSans-LightItalic.ttf	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/fonts/IBMPlexSans-LightItalic.ttf	(from https://html.crumina.net/puzzler/css/main.css)
11:33:55	143544/143544	---M--	200	added ('OK')	application/octet-stream	etag:%22602c0892-230b8%22	https://html.crumina.net/puzzler/fonts/IBMPlexSans-Medium.ttf	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/fonts/IBMPlexSans-Medium.ttf	(from https://html.crumina.net/puzzler/css/main.css)
11:33:55	150920/150920	---M--	200	added ('OK')	application/octet-stream	etag:%22602c0892-24d88%22	https://html.crumina.net/puzzler/fonts/IBMPlexSans-MediumItalic.ttf	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/fonts/IBMPlexSans-MediumItalic.ttf	(from https://html.crumina.net/puzzler/css/main.css)
11:33:55	142836/142836	---M--	200	added ('OK')	application/octet-stream	etag:%22602c0892-22df4%22	https://html.crumina.net/puzzler/fonts/IBMPlexSans-Regular.ttf	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/fonts/IBMPlexSans-Regular.ttf	(from https://html.crumina.net/puzzler/css/main.css)
11:33:56	143828/143828	---M--	200	added ('OK')	application/octet-stream	etag:%22602c0892-231d4%22	https://html.crumina.net/puzzler/fonts/IBMPlexSans-SemiBold.ttf	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/fonts/IBMPlexSans-SemiBold.ttf	(from https://html.crumina.net/puzzler/css/main.css)
11:33:56	151168/151168	---M--	200	added ('OK')	application/octet-stream	etag:%22602c0892-24e80%22	https://html.crumina.net/puzzler/fonts/IBMPlexSans-SemiBoldItalic.ttf	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/fonts/IBMPlexSans-SemiBoldItalic.ttf	(from https://html.crumina.net/puzzler/css/main.css)
11:33:56	145320/145320	---M--	200	added ('OK')	application/octet-stream	etag:%22602c0892-237a8%22	https://html.crumina.net/puzzler/fonts/IBMPlexSans-Thin.ttf	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/fonts/IBMPlexSans-Thin.ttf	(from https://html.crumina.net/puzzler/css/main.css)
11:33:56	153100/153100	---M--	200	added ('OK')	application/octet-stream	etag:%22602c0892-2560c%22	https://html.crumina.net/puzzler/fonts/IBMPlexSans-ThinItalic.ttf	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/fonts/IBMPlexSans-ThinItalic.ttf	(from https://html.crumina.net/puzzler/css/main.css)
11:33:56	144984/144984	---M--	200	added ('OK')	application/octet-stream	etag:%22602c0892-23658%22	https://html.crumina.net/puzzler/fonts/IBMPlexSans-ExtraLight.ttf	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/fonts/IBMPlexSans-ExtraLight.ttf	(from https://html.crumina.net/puzzler/css/main.css)
11:33:57	21944/21944	---M--	200	added ('OK')	application/octet-stream	etag:%22602c0892-55b8%22	https://html.crumina.net/puzzler/fonts/Condition.ttf	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/fonts/Condition.ttf	(from https://html.crumina.net/puzzler/css/main.css)
11:33:57	16624/16624	---M--	200	added ('OK')	application/octet-stream	etag:%22602c0892-40f0%22	https://html.crumina.net/puzzler/fonts/Condition-Italic.ttf	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/fonts/Condition-Italic.ttf	(from https://html.crumina.net/puzzler/css/main.css)
11:33:57	1405/1405	---M--	200	added ('OK')	image/png	etag:%22602c0892-57d%22	https://html.crumina.net/puzzler/img/claster.png	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/claster.png	(from https://html.crumina.net/puzzler/css/main.css)
11:33:57	1152/1152	---M--	200	added ('OK')	image/png	etag:%22602c0892-480%22	https://html.crumina.net/puzzler/img/claster-cand.png	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/claster-cand.png	(from https://html.crumina.net/puzzler/css/main.css)
11:33:58	134293/134293	---M--	200	added ('OK')	image/jpeg	etag:%22602c0892-20c95%22	https://html.crumina.net/puzzler/img/company3.jpg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/company3.jpg	(from https://html.crumina.net/puzzler/css/main.css)
11:33:58	264731/264731	---M--	200	added ('OK')	image/jpeg	etag:%22602c0892-40a1b%22	https://html.crumina.net/puzzler/img/company4.jpg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/company4.jpg	(from https://html.crumina.net/puzzler/css/main.css)
11:33:58	256635/256635	---M--	200	added ('OK')	image/jpeg	etag:%22602c0892-3ea7b%22	https://html.crumina.net/puzzler/img/company6.jpg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/company6.jpg	(from https://html.crumina.net/puzzler/css/main.css)
11:33:58	316985/316985	---M--	200	added ('OK')	image/jpeg	etag:%22602c0892-4d639%22	https://html.crumina.net/puzzler/img/company7.jpg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/company7.jpg	(from https://html.crumina.net/puzzler/css/main.css)
11:33:58	27434/27434	---M--	200	added ('OK')	image/jpeg	etag:%22602c0892-6b2a%22	https://html.crumina.net/puzzler/img/company1.jpg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/company1.jpg	(from https://html.crumina.net/puzzler/css/main.css)
11:33:59	25582/25582	---M--	200	added ('OK')	image/jpeg	etag:%22602c0892-63ee%22	https://html.crumina.net/puzzler/img/company2.jpg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/company2.jpg	(from https://html.crumina.net/puzzler/css/main.css)
11:33:59	31483/31483	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22602c0892-7afb%22	https://html.crumina.net/puzzler/img/svg/02_how_it_works.svg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/svg/02_how_it_works.svg	(from https://html.crumina.net/puzzler/02_how_it_works.html)
11:33:59	2264/2264	---M--	200	added ('OK')	image/png	etag:%22602c0892-8d8%22	https://html.crumina.net/puzzler/img/client8.png	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/client8.png	(from https://html.crumina.net/puzzler/03_job_lists_row_map.html)
11:33:59	11205/11205	---M--	200	added ('OK')	image/png	etag:%22602c0892-2bc5%22	https://html.crumina.net/puzzler/img/iphone1.png	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/iphone1.png	(from https://html.crumina.net/puzzler/03_job_lists_row_map.html)
11:34:00	4048/4048	---M--	200	added ('OK')	image/png	etag:%22602c0892-fd0%22	https://html.crumina.net/puzzler/img/client9.png	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/client9.png	(from https://html.crumina.net/puzzler/04_job_lists_grid.html)
11:34:00	3454/3454	---M--	200	added ('OK')	image/png	etag:%22602c0892-d7e%22	https://html.crumina.net/puzzler/img/client10.png	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/client10.png	(from https://html.crumina.net/puzzler/04_job_lists_grid.html)
11:34:00	5546/5546	---M--	200	added ('OK')	image/png	etag:%22602c0892-15aa%22	https://html.crumina.net/puzzler/img/client11.png	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/client11.png	(from https://html.crumina.net/puzzler/04_job_lists_grid.html)
11:34:00	7620/7620	---M--	200	added ('OK')	image/png	etag:%22602c0892-1dc4%22	https://html.crumina.net/puzzler/img/client12.png	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/client12.png	(from https://html.crumina.net/puzzler/04_job_lists_grid.html)
11:34:01	4466/4466	---M--	200	added ('OK')	image/png	etag:%22602c0892-1172%22	https://html.crumina.net/puzzler/img/client13.png	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/client13.png	(from https://html.crumina.net/puzzler/04_job_lists_grid.html)
11:34:01	7425/7425	---M--	200	added ('OK')	image/png	etag:%22602c0892-1d01%22	https://html.crumina.net/puzzler/img/client14.png	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/client14.png	(from https://html.crumina.net/puzzler/04_job_lists_grid.html)
11:34:01	2343/2343	---M--	200	added ('OK')	image/png	etag:%22602c0892-927%22	https://html.crumina.net/puzzler/img/client15.png	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/client15.png	(from https://html.crumina.net/puzzler/04_job_lists_grid.html)
11:34:01	3956/3956	---M--	200	added ('OK')	image/png	etag:%22602c0892-f74%22	https://html.crumina.net/puzzler/img/client16.png	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/client16.png	(from https://html.crumina.net/puzzler/04_job_lists_grid.html)
11:34:02	26661/26661	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22602c0892-6825%22	https://html.crumina.net/puzzler/img/svg/05_companies.svg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/svg/05_companies.svg	(from https://html.crumina.net/puzzler/07_company_lists_alphabet.html)
11:34:02	21083/21083	---M--	200	added ('OK')	image/jpeg	etag:%22602c0892-525b%22	https://html.crumina.net/puzzler/img/author8.jpg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/author8.jpg	(from https://html.crumina.net/puzzler/08_candidate_lists_row_map.html)
11:34:02	29060/29060	---M--	200	added ('OK')	image/jpeg	etag:%22602c0892-7184%22	https://html.crumina.net/puzzler/img/author9.jpg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/author9.jpg	(from https://html.crumina.net/puzzler/08_candidate_lists_row_map.html)
11:34:02	28256/28256	---M--	200	added ('OK')	image/jpeg	etag:%22602c0892-6e60%22	https://html.crumina.net/puzzler/img/author10.jpg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/author10.jpg	(from https://html.crumina.net/puzzler/08_candidate_lists_row_map.html)
11:34:03	28082/28082	---M--	200	added ('OK')	image/jpeg	etag:%22602c0892-6db2%22	https://html.crumina.net/puzzler/img/author11.jpg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/author11.jpg	(from https://html.crumina.net/puzzler/08_candidate_lists_row_map.html)
11:34:03	35981/35981	---M--	200	added ('OK')	image/jpeg	etag:%22602c0892-8c8d%22	https://html.crumina.net/puzzler/img/author12.jpg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/author12.jpg	(from https://html.crumina.net/puzzler/08_candidate_lists_row_map.html)
11:34:03	27969/27969	---M--	200	added ('OK')	image/jpeg	etag:%22602c0892-6d41%22	https://html.crumina.net/puzzler/img/author13.jpg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/author13.jpg	(from https://html.crumina.net/puzzler/08_candidate_lists_row_map.html)
11:34:03	26072/26072	---M--	200	added ('OK')	image/jpeg	etag:%22602c0892-65d8%22	https://html.crumina.net/puzzler/img/author14.jpg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/author14.jpg	(from https://html.crumina.net/puzzler/09_candidate_lists_grid.html)
11:34:04	28953/28953	---M--	200	added ('OK')	image/jpeg	etag:%22602c0892-7119%22	https://html.crumina.net/puzzler/img/author15.jpg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/author15.jpg	(from https://html.crumina.net/puzzler/09_candidate_lists_grid.html)
11:34:04	22424/22424	---M--	200	added ('OK')	image/jpeg	etag:%22602c0892-5798%22	https://html.crumina.net/puzzler/img/author16.jpg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/author16.jpg	(from https://html.crumina.net/puzzler/09_candidate_lists_grid.html)
11:34:04	6345/6345	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22602c0892-18c9%22	https://html.crumina.net/puzzler/img/svg/06_hand.svg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/svg/06_hand.svg	(from https://html.crumina.net/puzzler/13_resume_added.html)
11:34:04	25656/25656	---M--	200	added ('OK')	image/jpeg	etag:%22602c0892-6438%22	https://html.crumina.net/puzzler/img/post3.jpg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/post3.jpg	(from https://html.crumina.net/puzzler/15_news_grid.html)
11:34:05	386/386	---M--	200	added ('OK')	image/png	etag:%22602c0892-182%22	https://html.crumina.net/puzzler/img/post-link.png	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/post-link.png	(from https://html.crumina.net/puzzler/15_news_grid.html)
11:34:05	77596/77596	---M--	200	added ('OK')	image/jpeg	etag:%22602c0892-12f1c%22	https://html.crumina.net/puzzler/img/post4.jpg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/post4.jpg	(from https://html.crumina.net/puzzler/15_news_grid.html)
11:34:05	21640/21640	---M--	200	added ('OK')	image/jpeg	etag:%22602c0892-5488%22	https://html.crumina.net/puzzler/img/post5.jpg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/post5.jpg	(from https://html.crumina.net/puzzler/15_news_grid.html)
11:34:05	25421/25421	---M--	200	added ('OK')	image/jpeg	etag:%22602c0892-634d%22	https://html.crumina.net/puzzler/img/post6.jpg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/post6.jpg	(from https://html.crumina.net/puzzler/15_news_grid.html)
11:34:06	98657/98657	---M--	200	added ('OK')	image/jpeg	etag:%22602c0892-18161%22	https://html.crumina.net/puzzler/img/post7.jpg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/post7.jpg	(from https://html.crumina.net/puzzler/16_standard_news_with_sidebar.html)
11:34:06	94712/94712	---M--	200	added ('OK')	image/jpeg	etag:%22602c0892-171f8%22	https://html.crumina.net/puzzler/img/post8.jpg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/post8.jpg	(from https://html.crumina.net/puzzler/16_standard_news_with_sidebar.html)
11:34:06	97014/97014	---M--	200	added ('OK')	image/jpeg	etag:%22602c0892-17af6%22	https://html.crumina.net/puzzler/img/post9.jpg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/post9.jpg	(from https://html.crumina.net/puzzler/16_standard_news_with_sidebar.html)
11:34:06	101351/101351	---M--	200	added ('OK')	image/jpeg	etag:%22602c0892-18be7%22	https://html.crumina.net/puzzler/img/post10.jpg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/post10.jpg	(from https://html.crumina.net/puzzler/16_standard_news_with_sidebar.html)
11:34:07	74583/74583	---M--	200	added ('OK')	image/jpeg	etag:%22602c0892-12357%22	https://html.crumina.net/puzzler/img/post11.jpg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/post11.jpg	(from https://html.crumina.net/puzzler/16_standard_news_with_sidebar.html)
11:34:07	107772/107772	---M--	200	added ('OK')	image/jpeg	etag:%22602c0892-1a4fc%22	https://html.crumina.net/puzzler/img/post12.jpg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/post12.jpg	(from https://html.crumina.net/puzzler/16_standard_news_with_sidebar.html)
11:34:07	2361/2361	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22602c0892-939%22	https://html.crumina.net/puzzler/img/svg/02_logo_dark.svg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/svg/02_logo_dark.svg	(from https://html.crumina.net/puzzler/16_standard_news_with_sidebar.html)
11:34:07	120366/120366	---M--	200	added ('OK')	image/jpeg	etag:%22602c0892-1d62e%22	https://html.crumina.net/puzzler/img/post13.jpg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/post13.jpg	(from https://html.crumina.net/puzzler/17_news_details_standard.html)
11:34:07	73419/73419	---M--	200	added ('OK')	image/jpeg	etag:%22602c0892-11ecb%22	https://html.crumina.net/puzzler/img/post14.jpg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/post14.jpg	(from https://html.crumina.net/puzzler/17_news_details_standard.html)
11:34:08	389480/389480	---M--	200	added ('OK')	image/jpeg	etag:%22602c0892-5f168%22	https://html.crumina.net/puzzler/img/post15.jpg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/post15.jpg	(from https://html.crumina.net/puzzler/18_news_details_gallery.html)
11:34:08	286084/286084	---M--	200	added ('OK')	image/jpeg	etag:%22602c0892-45d84%22	https://html.crumina.net/puzzler/img/post16.jpg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/post16.jpg	(from https://html.crumina.net/puzzler/18_news_details_gallery.html)
11:34:08	107373/107373	---M--	200	added ('OK')	image/jpeg	etag:%22602c0892-1a36d%22	https://html.crumina.net/puzzler/img/post17.jpg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/post17.jpg	(from https://html.crumina.net/puzzler/19_news_details_with_video.html)
11:34:09	42389/42389	---M--	200	added ('OK')	image/jpeg	etag:%22602c0892-a595%22	https://html.crumina.net/puzzler/img/post18.jpg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/post18.jpg	(from https://html.crumina.net/puzzler/19_news_details_with_video.html)
11:34:09	1370/1370	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22602c0892-55a%22	https://html.crumina.net/puzzler/img/svg/add-user.svg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/svg/add-user.svg	(from https://html.crumina.net/puzzler/14_pricing_plan.html)
11:34:09	4177/4177	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22602c0892-1051%22	https://html.crumina.net/puzzler/img/svg/team.svg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/svg/team.svg	(from https://html.crumina.net/puzzler/14_pricing_plan.html)
11:34:09	4813/4813	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22602c0892-12cd%22	https://html.crumina.net/puzzler/img/svg/handshake.svg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/svg/handshake.svg	(from https://html.crumina.net/puzzler/14_pricing_plan.html)
11:34:10	8190/8190	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22602c0892-1ffe%22	https://html.crumina.net/puzzler/img/svg/08_time.svg	C:/My%20Web%20Sites/yesLiving/yesLiving/html.crumina.net/puzzler/img/svg/08_time.svg	(from https://html.crumina.net/puzzler/23_coming_soon.html)
